cellid,date.time,from,rain.1h.dmi,air.temp.dmi,mean_wind_speed,soil.temp.dmi,wind.2m.dmi,source.dmi,imei,air.temp.fs,humidity,rain.1h.fs,soil.temp.fs,wind.2m.fs,year2,year4,source.fs,air.temp.error,air.temp.aerror,wind.2m.error,wind.2m.aerror,wind.2m.rerror,rain.1h.error,rain.1h.aerror,rain.1h.rerror,rain.1h.not0.error,rain.1h.not0.aerror,rain.1h.not0.rerror,year,mnth,dom,hr
10km_624_54,2020-04-10T11:00:00Z,2020-04-10 06:00:00,0,2.8,2.7,5.9,2.07092699609758,DMI,869867036916338,4.30666666666667,91.345,0,4.955,2.47833333333333,,2020,FieldSense,-1.50666666666667,1.50666666666667,-0.40740633723575,0.40740633723575,-0.164387224170444,0,0,,,,,20,4,10,7
10km_624_54,2020-04-10T12:00:00Z,2020-04-10 07:00:00,0,4.8,4.3,5.9,3.29814299378504,DMI,869867036916338,6.08333333333333,74.8066666666667,0,5.52833333333333,3.21833333333333,,2020,FieldSense,-1.28333333333333,1.28333333333333,0.0798096604517062,0.0798096604517062,0.0247984444697171,0,0,,,,,20,4,10,8
10km_624_54,2020-04-10T13:00:00Z,2020-04-10 08:00:00,0,5.9,5.1,6,3.91175099262877,DMI,869867036916338,7.11833333333333,66.9533333333333,0,6.195,3.55666666666667,,2020,FieldSense,-1.21833333333333,1.21833333333333,0.355084325962101,0.355084325962101,0.0998362678431397,0,0,,,,,20,4,10,9
10km_624_54,2020-04-10T14:00:00Z,2020-04-10 09:00:00,0,7,5,6.2,3.8350499927733,DMI,869867036916338,8.5,58.24,0,6.985,4.07666666666667,,2020,FieldSense,-1.5,1.5,-0.241616673893365,0.241616673893365,-0.0592681947408091,0,0,,,,,20,4,10,10
10km_624_54,2020-04-10T15:00:00Z,2020-04-10 10:00:00,0,8,5.4,6.5,4.14185399219517,DMI,869867036916338,9.21333333333333,51.665,0,7.75666666666667,4.555,,2020,FieldSense,-1.21333333333333,1.21333333333333,-0.413146007804833,0.413146007804833,-0.0907016482557264,0,0,,,,,20,4,10,11
10km_624_54,2020-04-10T16:00:00Z,2020-04-10 11:00:00,0,8.6,6.2,6.9,4.75546199103889,DMI,869867036916338,9.625,51.565,0,8.38166666666667,4.635,,2020,FieldSense,-1.025,1.025,0.120461991038894,0.120461991038894,0.0259896420795889,0,0,,,,,20,4,10,12
10km_624_54,2020-04-10T17:00:00Z,2020-04-10 12:00:00,0,9,6.2,7.2,4.75546199103889,DMI,869867036916338,9.70333333333333,50.4983333333333,0,8.82833333333333,4.55333333333333,,2020,FieldSense,-0.703333333333333,0.703333333333333,0.202128657705561,0.202128657705561,0.0443913596717924,0,0,,,,,20,4,10,13
10km_624_54,2020-04-10T18:00:00Z,2020-04-10 13:00:00,0,9,6.2,7.5,4.75546199103889,DMI,869867036916338,9.29,51.1683333333333,0,9.06,5.05333333333333,,2020,FieldSense,-0.290000000000001,0.290000000000001,-0.297871342294439,0.297871342294439,-0.0589455162851792,0,0,,,,,20,4,10,14
10km_624_54,2020-04-10T19:00:00Z,2020-04-10 14:00:00,0,8.7,6.1,7.8,4.67876099118343,DMI,869867036916338,8.65666666666667,54.7283333333333,0,8.97666666666667,4.55166666666667,,2020,FieldSense,0.043333333333333,0.043333333333333,0.127094324516762,0.127094324516762,0.0279225905199769,0,0,,,,,20,4,10,15
10km_624_54,2020-04-10T20:00:00Z,2020-04-10 15:00:00,0,8.1,5.9,7.9,4.5253589914725,DMI,869867036916338,7.71166666666667,60.25,0,8.715,4.02833333333333,,2020,FieldSense,0.388333333333334,0.388333333333334,0.497025658139163,0.497025658139163,0.123382455475175,0,0,,,,,20,4,10,16
10km_624_54,2020-04-10T21:00:00Z,2020-04-10 16:00:00,0,7.3,5.5,8,4.21855499205063,DMI,869867036916338,6.54,65.7816666666667,0,8.36166666666667,3.89,,2020,FieldSense,0.76,0.76,0.328554992050632,0.328554992050632,0.0844614375451496,0,0,,,,,20,4,10,17
10km_624_54,2020-04-10T22:00:00Z,2020-04-10 17:00:00,0,6.2,4.3,7.8,3.29814299378504,DMI,869867036916338,5.35333333333333,71.3916666666667,0,7.90333333333333,2.65,,2020,FieldSense,0.846666666666668,0.846666666666668,0.648142993785039,0.648142993785039,0.244582261805675,0,0,,,,,20,4,10,18
10km_624_54,2020-04-10T23:00:00Z,2020-04-10 18:00:00,0,5.2,3.2,7.7,2.45443199537491,DMI,869867036916338,4.16333333333333,75.915,0,7.475,1.09333333333333,,2020,FieldSense,1.03666666666667,1.03666666666667,1.36109866204158,1.36109866204158,1.24490731284291,0,0,,,,,20,4,10,19
10km_624_54,2020-04-11T00:00:00Z,2020-04-10 19:00:00,0,4.1,2.4,7.6,1.84082399653118,DMI,869867036916338,1.71166666666667,85.53,0,7.01833333333333,0.228333333333333,,2020,FieldSense,2.38833333333333,2.38833333333333,1.61249066319785,1.61249066319785,7.06200290451614,0,0,,,,,20,4,10,20
10km_624_54,2020-04-11T01:00:00Z,2020-04-10 20:00:00,0,3,1.8,7.4,1.38061799739839,DMI,869867036916338,-0.451666666666667,98.5933333333333,0,6.50666666666667,0.1,,2020,FieldSense,3.45166666666667,3.45166666666667,1.28061799739839,1.28061799739839,12.8061799739839,0,0,,,,,20,4,10,21
10km_624_54,2020-04-11T02:00:00Z,2020-04-10 21:00:00,0,2.3,1.1,7.1,0.843710998410127,DMI,869867036916338,-1.76666666666667,99.8916666666667,0,6.02833333333333,0.1,,2020,FieldSense,4.06666666666667,4.06666666666667,0.743710998410127,0.743710998410127,7.43710998410127,0,0,,,,,20,4,10,22
10km_624_54,2020-04-11T03:00:00Z,2020-04-10 22:00:00,0,1.6,1,6.9,0.76700999855466,DMI,869867036916338,-2.3,100,0,5.59,0.1,,2020,FieldSense,3.9,3.9,0.66700999855466,0.66700999855466,6.6700999855466,0,0,,,,,20,4,10,23
10km_624_54,2020-04-11T04:00:00Z,2020-04-10 23:00:00,0,0.8,0.7,6.6,0.536906998988262,DMI,869867036916338,-3.30666666666667,100,0,5.16333333333333,0.1,,2020,FieldSense,4.10666666666667,4.10666666666667,0.436906998988262,0.436906998988262,4.36906998988262,0,0,,,,,20,4,11,0
10km_624_54,2020-04-11T05:00:00Z,2020-04-11 00:00:00,0,0.4,1,6.4,0.76700999855466,DMI,869867036916338,-3.54,100,0,4.81833333333333,0.1,,2020,FieldSense,3.94,3.94,0.66700999855466,0.66700999855466,6.6700999855466,0,0,,,,,20,4,11,1
10km_624_54,2020-04-11T06:00:00Z,2020-04-11 01:00:00,0,-0.1,1.1,6.1,0.843710998410127,DMI,869867036916338,-3.63166666666667,100,0,4.49666666666667,0.1,,2020,FieldSense,3.53166666666667,3.53166666666667,0.743710998410127,0.743710998410127,7.43710998410127,0,0,,,,,20,4,11,2
10km_624_54,2020-04-11T07:00:00Z,2020-04-11 02:00:00,0,-0.4,0.9,6,0.690308998699194,DMI,869867036916338,-3.82666666666667,100,0,4.24666666666667,0.1,,2020,FieldSense,3.42666666666667,3.42666666666667,0.590308998699194,0.590308998699194,5.90308998699194,0,0,,,,,20,4,11,3
10km_624_54,2020-04-11T08:00:00Z,2020-04-11 03:00:00,0,-0.6,0.8,5.7,0.613607998843728,DMI,869867036916338,-2.87666666666667,100,0,4.01666666666667,0.17,,2020,FieldSense,2.27666666666667,2.27666666666667,0.443607998843728,0.443607998843728,2.60945881672781,0,0,,,,,20,4,11,4
10km_624_54,2020-04-11T09:00:00Z,2020-04-11 04:00:00,0,-0.5,1,5.6,0.76700999855466,DMI,869867036916338,-0.74,100,0,3.98666666666667,0.283333333333333,,2020,FieldSense,0.24,0.24,0.483676665221327,0.483676665221327,1.70709411254586,0,0,,,,,20,4,11,5
10km_624_54,2020-04-11T10:00:00Z,2020-04-11 05:00:00,0,0.5,0.9,5.4,0.690308998699194,DMI,869867036916338,2.105,100,0,4.18333333333333,1.14166666666667,,2020,FieldSense,-1.605,1.605,-0.451357667967472,0.451357667967472,-0.39534978216129,0,0,,,,,20,4,11,6
10km_624_54,2020-04-11T11:00:00Z,2020-04-11 06:00:00,0,2.7,1.4,5.4,1.07381399797652,DMI,869867036916338,4.23166666666667,98.6,0,4.55833333333333,2.00333333333333,,2020,FieldSense,-1.53166666666667,1.53166666666667,-0.929519335356809,0.929519335356809,-0.463986357083266,0,0,,,,,20,4,11,7
10km_624_54,2020-04-11T12:00:00Z,2020-04-11 07:00:00,0,4.6,2.4,5.5,1.84082399653118,DMI,869867036916338,5.20333333333333,92.055,0,4.93333333333333,2.60833333333333,,2020,FieldSense,-0.603333333333334,0.603333333333334,-0.767509336802149,0.767509336802149,-0.294252780882613,0,0,,,,,20,4,11,8
10km_624_54,2020-04-11T13:00:00Z,2020-04-11 08:00:00,0.2,5.5,3.2,5.6,2.45443199537491,DMI,869867036916338,5.385,93.875,0.25,5.15166666666667,2.59833333333333,,2020,FieldSense,0.115000000000001,0.115000000000001,-0.14390133795842,0.14390133795842,-0.0553821698364669,-0.05,0.05,-0.2,-0.05,0.05,-0.2,20,4,11,9
10km_624_54,2020-04-11T14:00:00Z,2020-04-11 09:00:00,0.3,5.9,3.4,5.8,2.60783399508585,DMI,869867036916338,5.31,98.375,0.25,5.3,2.85833333333333,,2020,FieldSense,0.590000000000001,0.590000000000001,-0.250499338247488,0.250499338247488,-0.0876382524481008,0.05,0.05,0.2,0.05,0.05,0.2,20,4,11,10
10km_624_54,2020-04-11T15:00:00Z,2020-04-11 10:00:00,0.4,5.8,3.3,6,2.53113299523038,DMI,869867036916338,5.53833333333333,100,0.5,5.445,2.83833333333333,,2020,FieldSense,0.261666666666667,0.261666666666667,-0.307200338102954,0.307200338102954,-0.108232649948193,-0.1,0.1,-0.2,-0.1,0.1,-0.2,20,4,11,11
10km_624_54,2020-04-11T16:00:00Z,2020-04-11 11:00:00,0.4,5.5,3.6,6.1,2.76123599479678,DMI,869867036916338,5.75166666666667,100,0.5,5.61,3.09333333333333,,2020,FieldSense,-0.251666666666668,0.251666666666668,-0.332097338536556,0.332097338536556,-0.107359053406214,-0.1,0.1,-0.2,-0.1,0.1,-0.2,20,4,11,12
10km_624_54,2020-04-11T17:00:00Z,2020-04-11 12:00:00,0.9,5.7,4.1,6.2,3.14474099407411,DMI,869867036916338,5.71,100,0.75,5.72666666666667,3.315,,2020,FieldSense,-0.00999999999999979,0.00999999999999979,-0.170259005925893,0.170259005925893,-0.0513601827830749,0.15,0.15,0.2,0.15,0.15,0.2,20,4,11,13
10km_624_54,2020-04-11T18:00:00Z,2020-04-11 13:00:00,0.7,5.8,4.3,6.3,3.29814299378504,DMI,869867036916338,6.275,100,0,5.88,3.64333333333333,,2020,FieldSense,-0.475,0.475,-0.345190339548294,0.345190339548294,-0.0947457473600074,0.7,0.7,Inf,0.7,0.7,Inf,20,4,11,14
10km_624_54,2020-04-11T19:00:00Z,2020-04-11 14:00:00,0.2,6.3,4.4,6.4,3.37484399364051,DMI,869867036916338,6.755,100,0,6.04,3.69333333333333,,2020,FieldSense,-0.455,0.455,-0.318489339692827,0.318489339692827,-0.0862335757291048,0.2,0.2,Inf,0.2,0.2,Inf,20,4,11,15
10km_624_54,2020-04-11T20:00:00Z,2020-04-11 15:00:00,0,6.9,4.6,6.5,3.52824599335144,DMI,869867036916338,7.21166666666667,100,0,6.19333333333333,3.88666666666667,,2020,FieldSense,-0.311666666666667,0.311666666666667,-0.35842067331523,0.35842067331523,-0.0922180120022031,0,0,,,,,20,4,11,16
10km_624_54,2020-04-11T21:00:00Z,2020-04-11 16:00:00,0,7.4,5.1,6.5,3.91175099262877,DMI,869867036916338,7.17666666666667,100,0,6.3,4.05333333333333,,2020,FieldSense,0.223333333333334,0.223333333333334,-0.141582340704566,0.141582340704566,-0.034929853792245,0,0,,,,,20,4,11,17
10km_624_54,2020-04-11T22:00:00Z,2020-04-11 17:00:00,0,7.4,4.7,6.6,3.6049469932069,DMI,869867036916338,7.06166666666667,100,0,6.29,2.74166666666667,,2020,FieldSense,0.338333333333333,0.338333333333333,0.863280326540237,0.863280326540237,0.314874283236561,0,0,,,,,20,4,11,18
10km_624_54,2020-04-11T23:00:00Z,2020-04-11 18:00:00,0,7.3,4.5,6.6,3.45154499349597,DMI,869867036916338,7.21,100,0.5,6.26,1.99,,2020,FieldSense,0.0899999999999999,0.0899999999999999,1.46154499349597,1.46154499349597,0.734444720349734,-0.5,0.5,-1,-0.5,0.5,-1,20,4,11,19
10km_624_54,2020-04-12T00:00:00Z,2020-04-11 19:00:00,0.1,7.3,4.5,6.5,3.45154499349597,DMI,869867036916338,7.37833333333333,95.6016666666667,0,6.25,2.84166666666667,,2020,FieldSense,-0.0783333333333331,0.0783333333333331,0.609878326829305,0.609878326829305,0.214619939060166,0.1,0.1,Inf,0.1,0.1,Inf,20,4,11,20
10km_624_54,2020-04-12T01:00:00Z,2020-04-11 20:00:00,0.2,7.4,4.8,6.5,3.68164799306237,DMI,869867036916338,7.40166666666667,79.5533333333333,0,6.215,3.02833333333333,,2020,FieldSense,-0.00166666666666604,0.00166666666666604,0.653314659729036,0.653314659729036,0.215734064852736,0.2,0.2,Inf,0.2,0.2,Inf,20,4,11,21
10km_624_54,2020-04-12T02:00:00Z,2020-04-11 21:00:00,0.1,7.5,4.4,6.5,3.37484399364051,DMI,869867036916338,7.5,77.51,0,6.11,3.27,,2020,FieldSense,8.88178419700125e-16,8.88178419700125e-16,0.104843993640506,0.104843993640506,0.0320623833763016,0.1,0.1,Inf,0.1,0.1,Inf,20,4,11,22
10km_624_54,2020-04-12T03:00:00Z,2020-04-11 22:00:00,0.2,7.6,4.1,6.5,3.14474099407411,DMI,869867036916338,7.52,85.015,0,6.07,2.60333333333333,,2020,FieldSense,0.0799999999999992,0.0799999999999992,0.541407660740775,0.541407660740775,0.207967091193639,0.2,0.2,Inf,0.2,0.2,Inf,20,4,11,23
10km_624_54,2020-04-12T04:00:00Z,2020-04-11 23:00:00,0.1,7.5,4,6.5,3.06803999421864,DMI,869867036916338,7.985,82.35,0,6.12,2.38833333333333,,2020,FieldSense,-0.484999999999999,0.484999999999999,0.679706660885308,0.679706660885308,0.284594554453025,0.1,0.1,Inf,0.1,0.1,Inf,20,4,12,0
10km_624_54,2020-04-12T05:00:00Z,2020-04-12 00:00:00,0,7.5,3.8,6.4,2.91463799450771,DMI,869867036916338,8.10333333333333,79.5983333333333,0,6.12,2.36,,2020,FieldSense,-0.603333333333333,0.603333333333333,0.554637994507709,0.554637994507709,0.235016099367673,0,0,,,,,20,4,12,1
10km_624_54,2020-04-12T06:00:00Z,2020-04-12 01:00:00,0,7.6,3.6,6.4,2.76123599479678,DMI,869867036916338,8.03166666666667,81.9116666666667,0,6.17,2.37666666666667,,2020,FieldSense,-0.431666666666668,0.431666666666668,0.384569328130111,0.384569328130111,0.161810376492333,0,0,,,,,20,4,12,2
10km_624_54,2020-04-12T07:00:00Z,2020-04-12 02:00:00,0,7.6,3.4,6.4,2.60783399508585,DMI,869867036916338,7.38333333333333,84.9433333333333,0,6.16,1.92666666666667,,2020,FieldSense,0.216666666666667,0.216666666666667,0.681167328419178,0.681167328419178,0.35354705627293,0,0,,,,,20,4,12,3
10km_624_54,2020-04-12T08:00:00Z,2020-04-12 03:00:00,0,7.2,3.4,6.3,2.60783399508585,DMI,869867036916338,5.975,90.9983333333333,0,5.975,1.09,,2020,FieldSense,1.225,1.225,1.51783399508585,1.51783399508585,1.39250825237233,0,0,,,,,20,4,12,4
10km_624_54,2020-04-12T09:00:00Z,2020-04-12 04:00:00,0,6.6,3,6.3,2.30102999566398,DMI,869867036916338,6.33333333333333,94.1233333333333,0,5.83,1.30333333333333,,2020,FieldSense,0.266666666666667,0.266666666666667,0.997696662330648,0.997696662330648,0.765496160355996,0,0,,,,,20,4,12,5
10km_624_54,2020-04-12T10:00:00Z,2020-04-12 05:00:00,0,6.9,3.1,6.2,2.37773099551945,DMI,869867036916338,7.28833333333333,98.56,0,5.91166666666667,2.20166666666667,,2020,FieldSense,-0.388333333333333,0.388333333333333,0.176064328852781,0.176064328852781,0.0799686580709071,0,0,,,,,20,4,12,6
10km_624_54,2020-04-12T11:00:00Z,2020-04-12 06:00:00,0,7.4,3.8,6.2,2.91463799450771,DMI,869867036916338,7.74166666666667,100,0,6.17333333333333,3.56666666666667,,2020,FieldSense,-0.341666666666667,0.341666666666667,-0.652028672158958,0.652028672158958,-0.182811777240829,0,0,,,,,20,4,12,7
10km_624_54,2020-04-12T12:00:00Z,2020-04-12 07:00:00,0,8.1,4.9,6.3,3.75834899291784,DMI,869867036916338,9.765,96.8983333333333,0,6.755,3.865,,2020,FieldSense,-1.665,1.665,-0.106651007082164,0.106651007082164,-0.0275940509915042,0,0,,,,,20,4,12,8
10km_624_54,2020-04-12T13:00:00Z,2020-04-12 08:00:00,0,9.6,5.4,6.4,4.14185399219517,DMI,869867036916338,11.775,82.64,0,7.63333333333333,5.15,,2020,FieldSense,-2.175,2.175,-1.00814600780483,1.00814600780483,-0.195756506369871,0,0,,,,,20,4,12,9
10km_624_54,2020-04-12T14:00:00Z,2020-04-12 09:00:00,0,11.5,6.5,6.7,4.98556499060529,DMI,869867036916338,13.3416666666667,71.3116666666667,0,8.455,5.56,,2020,FieldSense,-1.84166666666667,1.84166666666667,-0.574435009394707,0.574435009394707,-0.10331564917171,0,0,,,,,20,4,12,10
10km_624_54,2020-04-12T15:00:00Z,2020-04-12 10:00:00,0,12.5,7.3,7.1,5.59917298944902,DMI,869867036916338,14.06,67.3083333333333,0,9.12166666666667,5.58333333333333,,2020,FieldSense,-1.56,1.56,0.0158396561156868,0.0158396561156868,0.00283695333415279,0,0,,,,,20,4,12,11
10km_624_54,2020-04-12T16:00:00Z,2020-04-12 11:00:00,0,13,7.4,7.5,5.67587398930449,DMI,869867036916338,13.1883333333333,68.6066666666667,0,9.51666666666667,5.105,,2020,FieldSense,-0.188333333333334,0.188333333333334,0.570873989304487,0.570873989304487,0.111826442566991,0,0,,,,,20,4,12,12
10km_624_54,2020-04-12T17:00:00Z,2020-04-12 12:00:00,0,12.8,7.8,7.9,5.98267798872635,DMI,869867036916338,13.5166666666667,60.2633333333333,0,9.86,4.39833333333333,,2020,FieldSense,-0.716666666666667,0.716666666666667,1.58434465539302,1.58434465539302,0.360214775761959,0,0,,,,,20,4,12,13
10km_624_54,2020-04-12T18:00:00Z,2020-04-12 13:00:00,0,12.6,8.5,8.2,6.51958498771461,DMI,869867036916338,12.9116666666667,57.145,0,10.02,5.71166666666667,,2020,FieldSense,-0.311666666666667,0.311666666666667,0.807918321047947,0.807918321047947,0.141450537679827,0,0,,,,,20,4,12,14
10km_624_54,2020-04-12T19:00:00Z,2020-04-12 14:00:00,0,11.9,9,8.5,6.90308998699194,DMI,869867036916338,11.6216666666667,60.9983333333333,0,9.90166666666667,5.065,,2020,FieldSense,0.278333333333332,0.278333333333332,1.83808998699194,1.83808998699194,0.362900293581825,0,0,,,,,20,4,12,15
10km_624_54,2020-04-12T20:00:00Z,2020-04-12 15:00:00,0,10.9,8.9,8.6,6.82638898713648,DMI,869867036916338,9.99,60.36,0,9.52833333333333,5.24166666666667,,2020,FieldSense,0.91,0.91,1.58472232046981,1.58472232046981,0.302331762251792,0,0,,,,,20,4,12,16
10km_624_54,2020-04-12T21:00:00Z,2020-04-12 16:00:00,0,9.4,8.4,8.6,6.44288398785915,DMI,869867036916338,8.34333333333333,69.505,0,9.06833333333333,4.29833333333333,,2020,FieldSense,1.05666666666667,1.05666666666667,2.14455065452581,2.14455065452581,0.49892609256126,0,0,,,,,20,4,12,17
10km_624_54,2020-04-12T22:00:00Z,2020-04-12 17:00:00,0,8.1,7.7,8.5,5.90597698887088,DMI,869867036916338,7.34,81.0083333333333,0,8.56833333333333,4.5,,2020,FieldSense,0.76,0.76,1.40597698887088,1.40597698887088,0.312439330860196,0,0,,,,,20,4,12,18
10km_624_54,2020-04-12T23:00:00Z,2020-04-12 18:00:00,0,7.2,6.9,8.4,5.29236899002716,DMI,869867036916338,6.51666666666667,95.6316666666667,0,8.18333333333333,4.27,,2020,FieldSense,0.683333333333334,0.683333333333334,1.02236899002716,1.02236899002716,0.239430676821348,0,0,,,,,20,4,12,19
10km_624_54,2020-04-13T00:00:00Z,2020-04-12 19:00:00,0,6.4,7.2,8.2,5.52247198959356,DMI,869867036916338,5.575,79.8983333333333,0,7.78833333333333,4.04333333333333,,2020,FieldSense,0.825000000000001,0.825000000000001,1.47913865626022,1.47913865626022,0.365821596766749,0,0,,,,,20,4,12,20
10km_624_54,2020-04-13T01:00:00Z,2020-04-12 20:00:00,0,5.5,7.8,8,5.98267798872635,DMI,869867036916338,4.59666666666667,72.3433333333333,0,7.29833333333333,4.97333333333333,,2020,FieldSense,0.903333333333333,0.903333333333333,1.00934465539302,1.00934465539302,0.202951338215754,0,0,,,,,20,4,12,21
10km_624_54,2020-04-13T02:00:00Z,2020-04-12 21:00:00,0,4.6,8.1,7.9,6.21278098829275,DMI,869867036916338,3.79333333333333,68.7466666666667,0,6.80833333333333,4.745,,2020,FieldSense,0.806666666666667,0.806666666666667,1.46778098829275,1.46778098829275,0.309332136626501,0,0,,,,,20,4,12,22
10km_624_54,2020-04-13T03:00:00Z,2020-04-12 22:00:00,0,3.9,7.8,7.6,5.98267798872635,DMI,869867036916338,3.095,70.35,0,6.37166666666667,4.41666666666667,,2020,FieldSense,0.805,0.805,1.56601132205969,1.56601132205969,0.354568601221061,0,0,,,,,20,4,12,23
10km_624_54,2020-04-13T04:00:00Z,2020-04-12 23:00:00,0,3.3,7.2,7.4,5.52247198959356,DMI,869867036916338,2.78166666666667,71.22,0,5.99666666666667,3.94666666666667,,2020,FieldSense,0.518333333333334,0.518333333333334,1.57580532292689,1.57580532292689,0.399274997363232,0,0,,,,,20,4,13,0
10km_624_54,2020-04-13T05:00:00Z,2020-04-13 00:00:00,0,3,7,7.2,5.36906998988262,DMI,869867036916338,2.65166666666667,69.2,0,5.65333333333333,4.68666666666667,,2020,FieldSense,0.348333333333333,0.348333333333333,0.682403323215956,0.682403323215956,0.145605260999137,0,0,,,,,20,4,13,1
10km_624_54,2020-04-13T06:00:00Z,2020-04-13 01:00:00,0,2.7,6.7,7,5.13896699031622,DMI,869867036916338,2.395,69.2166666666667,0,5.37166666666667,4.40833333333333,,2020,FieldSense,0.305,0.305,0.730633656982891,0.730633656982891,0.165739203852452,0,0,,,,,20,4,13,2
10km_624_54,2020-04-13T07:00:00Z,2020-04-13 02:00:00,0,2.5,6.3,6.8,4.83216299089436,DMI,869867036916338,2.23333333333333,66.8966666666667,0,5.09,4.68,,2020,FieldSense,0.266666666666667,0.266666666666667,0.152162990894359,0.152162990894359,0.0325134595928118,0,0,,,,,20,4,13,3
10km_624_54,2020-04-13T08:00:00Z,2020-04-13 03:00:00,0,2.2,5.8,6.6,4.44865799161703,DMI,869867036916338,1.91833333333333,66.225,0,4.86,3.96666666666667,,2020,FieldSense,0.281666666666667,0.281666666666667,0.481991324950363,0.481991324950363,0.121510418054714,0,0,,,,,20,4,13,4
10km_624_54,2020-04-13T09:00:00Z,2020-04-13 04:00:00,0,1.8,5.1,6.4,3.91175099262877,DMI,869867036916338,2.46333333333333,63.525,0,4.75,4.00333333333333,,2020,FieldSense,-0.663333333333333,0.663333333333333,-0.0915823407045657,0.0915823407045657,-0.0228765214083012,0,0,,,,,20,4,13,5
10km_624_54,2020-04-13T10:00:00Z,2020-04-13 05:00:00,0,2.4,5.3,6.2,4.0651529923397,DMI,869867036916338,3.63166666666667,57.875,0,4.77666666666667,5.08166666666667,,2020,FieldSense,-1.23166666666667,1.23166666666667,-1.01651367432697,1.01651367432697,-0.200035488552371,0,0,,,,,20,4,13,6
10km_624_54,2020-04-13T11:00:00Z,2020-04-13 06:00:00,0,3.7,6.5,6.1,4.98556499060529,DMI,869867036916338,4.65,48.945,0,5.12333333333333,6.08333333333333,,2020,FieldSense,-0.949999999999999,0.949999999999999,-1.09776834272804,1.09776834272804,-0.180455070037486,0,0,,,,,20,4,13,7
10km_624_54,2020-04-13T12:00:00Z,2020-04-13 07:00:00,0,4.8,7.2,6.1,5.52247198959356,DMI,869867036916338,5.75666666666667,45.3816666666667,0,5.56833333333333,6.195,,2020,FieldSense,-0.956666666666667,0.956666666666667,-0.672528010406445,0.672528010406445,-0.108559807975213,0,0,,,,,20,4,13,8
10km_624_54,2020-04-13T13:00:00Z,2020-04-13 08:00:00,0,5.7,7.3,6.1,5.59917298944902,DMI,869867036916338,6.49333333333333,40.44,0,6.06833333333333,6.16166666666667,,2020,FieldSense,-0.793333333333332,0.793333333333332,-0.562493677217646,0.562493677217646,-0.0912892091778706,0,0,,,,,20,4,13,9
10km_624_54,2020-04-13T14:00:00Z,2020-04-13 09:00:00,0,6.3,7.4,6.3,5.67587398930449,DMI,869867036916338,6.81166666666667,44.635,0,6.68333333333333,5.615,,2020,FieldSense,-0.511666666666668,0.511666666666668,0.0608739893044872,0.0608739893044872,0.0108413159936753,0,0,,,,,20,4,13,10
10km_624_54,2020-04-13T15:00:00Z,2020-04-13 10:00:00,0,6.7,7.4,6.5,5.67587398930449,DMI,869867036916338,7.00166666666667,41.995,0,7.245,5.59,,2020,FieldSense,-0.301666666666666,0.301666666666666,0.0858739893044866,0.0858739893044866,0.0153620732208384,0,0,,,,,20,4,13,11
10km_624_54,2020-04-13T16:00:00Z,2020-04-13 11:00:00,0,6.7,7.6,6.8,5.82927598901542,DMI,869867036916338,6.91666666666667,40.0533333333333,0,7.685,5.79166666666667,,2020,FieldSense,-0.216666666666667,0.216666666666667,0.037609322348751,0.037609322348751,0.00649369594510807,0,0,,,,,20,4,13,12
10km_624_54,2020-04-13T17:00:00Z,2020-04-13 12:00:00,0,6.6,8,7.1,6.13607998843728,DMI,869867036916338,6.815,39.0083333333333,0,7.79,5.94,,2020,FieldSense,-0.215000000000001,0.215000000000001,0.196079988437282,0.196079988437282,0.0330100990635156,0,0,,,,,20,4,13,13
10km_624_54,2020-04-13T18:00:00Z,2020-04-13 13:00:00,0,6.7,8.3,7.4,6.36618298800368,DMI,869867036916338,7.055,35.4233333333333,0,7.68333333333333,6.975,,2020,FieldSense,-0.355,0.355,-0.60881701199632,0.60881701199632,-0.087285593117752,0,0,,,,,20,4,13,14
10km_624_54,2020-04-13T19:00:00Z,2020-04-13 14:00:00,0,6.6,8.6,7.5,6.59628598757008,DMI,869867036916338,7.085,32.405,0,7.62,6.915,,2020,FieldSense,-0.485000000000001,0.485000000000001,-0.318714012429921,0.318714012429921,-0.0460902404092438,0,0,,,,,20,4,13,15
10km_624_54,2020-04-13T20:00:00Z,2020-04-13 15:00:00,0,6.3,7.9,7.5,6.05937898858182,DMI,869867036916338,6.285,34.655,0,7.41333333333333,5.89333333333333,,2020,FieldSense,0.0149999999999997,0.0149999999999997,0.166045655248484,0.166045655248484,0.0281751677457835,0,0,,,,,20,4,13,16
10km_624_54,2020-04-13T21:00:00Z,2020-04-13 16:00:00,0,5.9,7.8,7.5,5.98267798872635,DMI,869867036916338,5.81,37.3816666666667,0,7.09,5.06833333333333,,2020,FieldSense,0.0900000000000007,0.0900000000000007,0.914344655393018,0.914344655393018,0.180403417703325,0,0,,,,,20,4,13,17
10km_624_54,2020-04-13T22:00:00Z,2020-04-13 17:00:00,0,5.1,7.3,7.4,5.59917298944902,DMI,869867036916338,4.655,46,0,6.705,5.22833333333333,,2020,FieldSense,0.444999999999999,0.444999999999999,0.370839656115687,0.370839656115687,0.0709288472009604,0,0,,,,,20,4,13,18
